Count,Modem,Time
1076,d3ad1351,15706359
1077,d3ad1351,15721475
1078,d3ad1351,15736618
1079,d3ad1351,15751736
1080,d3ad1351,15766930
1081,d3ad1351,15782046
1082,d3ad1351,15797190
1083,d3ad1351,15812307
1084,d3ad1351,15827503
1085,d3ad1351,15842620
1086,d3ad1351,15857738
1087,d3ad1351,15872909
1088,d3ad1351,15888029
1089,d3ad1351,15903173
1090,d3ad1351,15918293
1091,d3ad1351,15933439
1092,d3ad1351,15948559
1093,d3ad1351,15963679
1094,d3ad1351,15978825
1095,d3ad1351,15993941
1096,d3ad1351,16009061
1097,d3ad1351,16024175
1098,d3ad1351,16039295
1099,d3ad1351,16054439
1100,d3ad1351,16069639
1101,d3ad1351,16084779
1102,d3ad1351,16099999
1103,d3ad1351,16115141
1104,d3ad1351,16130286
1105,d3ad1351,16145403
1106,d3ad1351,16160599
1107,d3ad1351,16175771
1108,d3ad1351,16190891
1109,d3ad1351,16206065
1110,d3ad1351,16221182
1111,d3ad1351,16236325
1112,d3ad1351,16251493
1113,d3ad1351,16266635
1114,d3ad1351,16281781
1115,d3ad1351,16296959
1116,d3ad1351,16312079
1117,d3ad1351,16327196
1118,d3ad1351,16342418
1119,d3ad1351,16357534
1120,d3ad1351,16372678
1121,d3ad1351,16387845
1122,d3ad1351,16402996
1123,d3ad1351,16418116
1124,d3ad1351,16433241
1125,d3ad1351,16448435
1126,d3ad1351,16463556
1127,d3ad1351,16478704
1128,d3ad1351,16493873
1129,d3ad1351,16508989
1130,d3ad1351,16524107
1131,d3ad1351,16539253
1132,d3ad1351,16554374
1133,d3ad1351,16569488
1134,d3ad1351,16584632
1135,d3ad1351,16599752
1136,d3ad1351,16614945
1137,d3ad1351,16630089
1138,d3ad1351,16645233
1139,d3ad1351,16660351
1140,d3ad1351,16675522
1141,d3ad1351,16690691
1142,d3ad1351,16705936
1143,d3ad1351,16721134
1144,d3ad1351,16736251
1145,d3ad1351,16751367
1146,d3ad1351,16766511
1147,d3ad1351,16781712
1148,d3ad1351,16796832
1149,d3ad1351,16811948
1150,d3ad1351,16827068
1151,d3ad1351,16842182
1152,d3ad1351,16857377
1153,d3ad1351,16872518
1154,d3ad1351,16887664
1155,d3ad1351,16902781
1156,d3ad1351,16917959
1157,d3ad1351,16933101
1158,d3ad1351,16948244
1159,d3ad1351,16963472
1160,d3ad1351,16978590
1161,d3ad1351,16993704
1162,d3ad1351,17008875
1163,d3ad1351,17024017
1164,d3ad1351,17039213
1165,d3ad1351,17054380
1166,d3ad1351,17069555
1167,d3ad1351,17084675
1168,d3ad1351,17099795
1169,d3ad1351,17114936
1170,d3ad1351,17130079
1171,d3ad1351,17145223
1172,d3ad1351,17160373
1173,d3ad1351,17175498
1174,d3ad1351,17190618
1175,d3ad1351,17205734
1176,d3ad1351,17220854
1177,d3ad1351,17235972
1178,d3ad1351,17251146
1179,d3ad1351,17266264
1180,d3ad1351,17281382
1181,d3ad1351,17296500
1182,d3ad1351,17311695
1183,d3ad1351,17326835
1184,d3ad1351,17342080
1185,d3ad1351,17357220
1186,d3ad1351,17372414
1187,d3ad1351,17387611
1188,d3ad1351,17402728
1189,d3ad1351,17417844
1190,d3ad1351,17432964
1191,d3ad1351,17448082
1192,d3ad1351,17463202
1193,d3ad1351,17478316
1194,d3ad1351,17493490
1195,d3ad1351,17508607
1196,d3ad1351,17523724
1197,d3ad1351,17538899
1198,d3ad1351,17554024
1199,d3ad1351,17569168
1200,d3ad1351,17584311
1201,d3ad1351,17599431
1202,d3ad1351,17614557
1203,d3ad1351,17629675
1204,d3ad1351,17644846
1205,d3ad1351,17660013
1206,d3ad1351,17675131
1207,d3ad1351,17690245
1208,d3ad1351,17705388
1209,d3ad1351,17720531
1210,d3ad1351,17735648
1211,d3ad1351,17750766
1212,d3ad1351,17765886
1213,d3ad1351,17781003
1214,d3ad1351,17796123
1215,d3ad1351,17811339
1216,d3ad1351,17826483
1217,d3ad1351,17841604
1218,d3ad1351,17856775
1219,d3ad1351,17871892
1220,d3ad1351,17887086
1221,d3ad1351,17902255
1222,d3ad1351,17917376
1223,d3ad1351,17932595
1224,d3ad1351,17947716
1225,d3ad1351,17962836
1226,d3ad1351,17977980
1227,d3ad1351,17993147
1228,d3ad1351,18008273
1229,d3ad1351,18023391
1230,d3ad1351,18038562
1231,d3ad1351,18053687
1232,d3ad1351,18068804
1233,d3ad1351,18083948
1234,d3ad1351,18099221
1235,d3ad1351,18114368
1236,d3ad1351,18129486
1237,d3ad1351,18144604
1238,d3ad1351,18159874
1239,d3ad1351,18174988
1240,d3ad1351,18190139
1241,d3ad1351,18205281
1242,d3ad1351,18220401
1243,d3ad1351,18235646
1244,d3ad1351,18250766
1245,d3ad1351,18265986
1246,d3ad1351,18281106
1247,d3ad1351,18296252
1248,d3ad1351,18311376
1249,d3ad1351,18326517
1250,d3ad1351,18341635
1251,d3ad1351,18356803
1252,d3ad1351,18371921
1253,d3ad1351,18387092
1254,d3ad1351,18402212
1255,d3ad1351,18417333
1256,d3ad1351,18432527
1257,d3ad1351,18447647
1258,d3ad1351,18462764
1259,d3ad1351,18477912
1260,d3ad1351,18493030
1261,d3ad1351,18508172
1262,d3ad1351,18523315
1263,d3ad1351,18538431
1264,d3ad1351,18553602
1265,d3ad1351,18568722
1266,d3ad1351,18583840
1267,d3ad1351,18598964
1268,d3ad1351,18614084
1269,d3ad1351,18629202
1270,d3ad1351,18644320
1271,d3ad1351,18659437
1272,d3ad1351,18674584
1273,d3ad1351,18689701
1274,d3ad1351,18704898
1275,d3ad1351,18720042
1276,d3ad1351,18735159
1277,d3ad1351,18750381
1278,d3ad1351,18765576
1279,d3ad1351,18780693
1280,d3ad1351,18795811
1281,d3ad1351,18811004
1282,d3ad1351,18826149
1283,d3ad1351,18841266
1284,d3ad1351,18856417
1285,d3ad1351,18871560
1286,d3ad1351,18886682
1287,d3ad1351,18901827
1288,d3ad1351,18916947
1289,d3ad1351,18932090
1290,d3ad1351,18947241
1291,d3ad1351,18962390
1292,d3ad1351,18977508
1293,d3ad1351,18992648
1294,d3ad1351,19007791
1295,d3ad1351,19022937
1296,d3ad1351,19038131
1297,d3ad1351,19053273
1298,d3ad1351,19068417
1299,d3ad1351,19083534
1300,d3ad1351,19098702
1301,d3ad1351,19113848
1302,d3ad1351,19129070
1303,d3ad1351,19144188
1304,d3ad1351,19159334
1305,d3ad1351,19174476
1306,d3ad1351,19189730
1307,d3ad1351,19204900
1308,d3ad1351,19220024
1309,d3ad1351,19235144
1310,d3ad1351,19250261
1311,d3ad1351,19265432
1312,d3ad1351,19280553
1313,d3ad1351,19295697
1314,d3ad1351,19310817
1315,d3ad1351,19325934
1316,d3ad1351,19341079
1317,d3ad1351,19356193
1318,d3ad1351,19371362
1319,d3ad1351,19386483
1320,d3ad1351,19401599
1321,d3ad1351,19416770
1322,d3ad1351,19431914
1323,d3ad1351,19447039
1324,d3ad1351,19462293
1325,d3ad1351,19477439
1326,d3ad1351,19492587
1327,d3ad1351,19507729
1328,d3ad1351,19522848
1329,d3ad1351,19537991
1330,d3ad1351,19553113
1331,d3ad1351,19568231
1332,d3ad1351,19583377
1333,d3ad1351,19598500
1334,d3ad1351,19613649
1335,d3ad1351,19628766
1336,d3ad1351,19643910
1337,d3ad1351,19659130
1338,d3ad1351,19674300
1339,d3ad1351,19689420
1340,d3ad1351,19704538
1341,d3ad1351,19719659
1342,d3ad1351,19734780
1343,d3ad1351,19749898
1344,d3ad1351,19765045
1345,d3ad1351,19780187
1346,d3ad1351,19795307
1347,d3ad1351,19810421
1348,d3ad1351,19825539
1349,d3ad1351,19840656
1350,d3ad1351,19855801
1351,d3ad1351,19870919
1352,d3ad1351,19886039
1353,d3ad1351,19901181
1354,d3ad1351,19916300
1355,d3ad1351,19931427
1356,d3ad1351,19946552
1357,d3ad1351,19961723
1358,d3ad1351,19976842
1359,d3ad1351,19992036
1360,d3ad1351,20007210
1361,d3ad1351,20022403
1362,d3ad1351,20037521
1363,d3ad1351,20052688
1364,d3ad1351,20067834
1365,d3ad1351,20082950
1366,d3ad1351,20098121
1367,d3ad1351,20113265
1368,d3ad1351,20128411
1369,d3ad1351,20143579
1370,d3ad1351,20158699
1371,d3ad1351,20173845
1372,d3ad1351,20188991
1373,d3ad1351,20204116
1374,d3ad1351,20219285
1375,d3ad1351,20234403
1376,d3ad1351,20249523
1377,d3ad1351,20264640
1378,d3ad1351,20279758
1379,d3ad1351,20294876
1380,d3ad1351,20309994
1381,d3ad1351,20325110
1382,d3ad1351,20340253
1383,d3ad1351,20355397
1384,d3ad1351,20370515
1385,d3ad1351,20385633
1386,d3ad1351,20400753
1387,d3ad1351,20415924
1388,d3ad1351,20431042
1389,d3ad1351,20446220
1390,d3ad1351,20461465
1391,d3ad1351,20476582
1392,d3ad1351,20491726
1393,d3ad1351,20506844
1394,d3ad1351,20521991
1395,d3ad1351,20537133
1396,d3ad1351,20552327
1397,d3ad1351,20567443
1398,d3ad1351,20582563
1399,d3ad1351,20597677
1400,d3ad1351,20612821
1401,d3ad1351,20627966
1402,d3ad1351,20643112
1403,d3ad1351,20658228
1404,d3ad1351,20673349
1405,d3ad1351,20688468
1406,d3ad1351,20703639
1407,d3ad1351,20718781
1408,d3ad1351,20733899
1409,d3ad1351,20749118
1410,d3ad1351,20764264
1411,d3ad1351,20779388
1412,d3ad1351,20794532
1413,d3ad1351,20809649
1414,d3ad1351,20824820
1415,d3ad1351,20839965
1416,d3ad1351,20855212
1417,d3ad1351,20870384
1418,d3ad1351,20885553
1419,d3ad1351,20900670
1420,d3ad1351,20915817
1421,d3ad1351,20930960
1422,d3ad1351,20946129
1423,d3ad1351,20961297
1424,d3ad1351,20976447
1425,d3ad1351,20991589
1426,d3ad1351,21006707
1427,d3ad1351,21021850
1428,d3ad1351,21036970
1429,d3ad1351,21052142
1430,d3ad1351,21067262
1431,d3ad1351,21082415
1432,d3ad1351,21097540
1433,d3ad1351,21112660
1434,d3ad1351,21127804
1435,d3ad1351,21142928
1436,d3ad1351,21158072
1437,d3ad1351,21173189
1438,d3ad1351,21188309
1439,d3ad1351,21203456
1440,d3ad1351,21218652
1441,d3ad1351,21233906
1442,d3ad1351,21249127
1443,d3ad1351,21264251
1444,d3ad1351,21279398
1445,d3ad1351,21294517
1446,d3ad1351,21309685
1447,d3ad1351,21324853
1448,d3ad1351,21339999
1449,d3ad1351,21355123
1450,d3ad1351,21370273
1451,d3ad1351,21385389
1452,d3ad1351,21400508
1453,d3ad1351,21415625
1454,d3ad1351,21430819
1455,d3ad1351,21446015
1456,d3ad1351,21461187
1457,d3ad1351,21476330
1458,d3ad1351,21491505
1459,d3ad1351,21506621
1460,d3ad1351,21521790
1461,d3ad1351,21536933
1462,d3ad1351,21552051
1463,d3ad1351,21567197
1464,d3ad1351,21582390
1465,d3ad1351,21597530
1466,d3ad1351,21612682
1467,d3ad1351,21627802
1468,d3ad1351,21642919
1469,d3ad1351,21658059
1470,d3ad1351,21673177
1471,d3ad1351,21688395
1472,d3ad1351,21703592
1473,d3ad1351,21718711
1474,d3ad1351,21733831
1475,d3ad1351,21748953
1476,d3ad1351,21764078
1477,d3ad1351,21779192
1478,d3ad1351,21794335
1479,d3ad1351,21809605
1480,d3ad1351,21824757
1481,d3ad1351,21839882
1482,d3ad1351,21854999
1483,d3ad1351,21870116
1484,d3ad1351,21885309
1485,d3ad1351,21900429
1486,d3ad1351,21915648
1487,d3ad1351,21930788
1488,d3ad1351,21945908
1489,d3ad1351,21961050
1490,d3ad1351,21976269
1491,d3ad1351,21991436
1492,d3ad1351,22006633
1493,d3ad1351,22021783
1494,d3ad1351,22036907
1495,d3ad1351,22052023
1496,d3ad1351,22067142
1497,d3ad1351,22082412
1498,d3ad1351,22097530
1499,d3ad1351,22112725
1500,d3ad1351,22127900
1501,d3ad1351,22143072
1502,d3ad1351,22158190
1503,d3ad1351,22173359
1504,d3ad1351,22188527
1505,d3ad1351,22203645
1506,d3ad1351,22218815
1507,d3ad1351,22234035
1508,d3ad1351,22249153
1509,d3ad1351,22264274
1510,d3ad1351,22279393
1511,d3ad1351,22294588
1512,d3ad1351,22309707
1513,d3ad1351,22324901
1514,d3ad1351,22340019
1515,d3ad1351,22355187
1516,d3ad1351,22370306
1517,d3ad1351,22385428
1518,d3ad1351,22400601
1519,d3ad1351,22415719
1520,d3ad1351,22430939
1521,d3ad1351,22446055
1522,d3ad1351,22461224
1523,d3ad1351,22476341
1524,d3ad1351,22491467
1525,d3ad1351,22506591
1526,d3ad1351,22521709
1527,d3ad1351,22536853
1528,d3ad1351,22551972
1529,d3ad1351,22567215
1530,d3ad1351,22582332
1531,d3ad1351,22597453
1532,d3ad1351,22612604
1533,d3ad1351,22627723
1534,d3ad1351,22642841
1535,d3ad1351,22657959
1536,d3ad1351,22673081
1537,d3ad1351,22688226
1538,d3ad1351,22703396
1539,d3ad1351,22718540
1540,d3ad1351,22733658
1541,d3ad1351,22748803
1542,d3ad1351,22764030
1543,d3ad1351,22779148
1544,d3ad1351,22794318
1545,d3ad1351,22809439
1546,d3ad1351,22824558
1547,d3ad1351,22839752
1548,d3ad1351,22854870
1549,d3ad1351,22870012
1550,d3ad1351,22885130
1551,d3ad1351,22900277
1552,d3ad1351,22915424
1553,d3ad1351,22930595
1554,d3ad1351,22945739
1555,d3ad1351,22960881
1556,d3ad1351,22975999
1557,d3ad1351,22991217
1558,d3ad1351,23006420
1559,d3ad1351,23021587
1560,d3ad1351,23036704
1561,d3ad1351,23051821
1562,d3ad1351,23066990
1563,d3ad1351,23082107
1564,d3ad1351,23097252
1565,d3ad1351,23112377
1566,d3ad1351,23127546
1567,d3ad1351,23142686
1568,d3ad1351,23157807
1569,d3ad1351,23172947
1570,d3ad1351,23188066
1571,d3ad1351,23203261
1572,d3ad1351,23218456
1573,d3ad1351,23233604
1574,d3ad1351,23248750
1575,d3ad1351,23263919
1576,d3ad1351,23279166
1577,d3ad1351,23294309
1578,d3ad1351,23309428
1579,d3ad1351,23324595
1580,d3ad1351,23339713
1581,d3ad1351,23354831
1582,d3ad1351,23369950
1583,d3ad1351,23385067
1584,d3ad1351,23400186
1585,d3ad1351,23415303
1586,d3ad1351,23430421
1587,d3ad1351,23445563
1588,d3ad1351,23460682
1589,d3ad1351,23475850
1590,d3ad1351,23490997
1591,d3ad1351,23506115
1592,d3ad1351,23521233
1593,d3ad1351,23536349
1594,d3ad1351,23551493
1595,d3ad1351,23566687
1596,d3ad1351,23581833
1597,d3ad1351,23596951
1598,d3ad1351,23612070
1599,d3ad1351,23627240
1600,d3ad1351,23642385
1601,d3ad1351,23657501
1602,d3ad1351,23672619
1603,d3ad1351,23687744
1604,d3ad1351,23702862
1605,d3ad1351,23717981
1606,d3ad1351,23733132
1607,d3ad1351,23748251
1608,d3ad1351,23763369
1609,d3ad1351,23778488
1610,d3ad1351,23793633
1611,d3ad1351,23808800
1612,d3ad1351,23823919
1613,d3ad1351,23839037
1614,d3ad1351,23854155
1615,d3ad1351,23869374
1616,d3ad1351,23884493
1617,d3ad1351,23899609
1618,d3ad1351,23914728
1619,d3ad1351,23929868
1620,d3ad1351,23944985
1621,d3ad1351,23960152
1622,d3ad1351,23975271
1623,d3ad1351,23990413
1624,d3ad1351,24005532
1625,d3ad1351,24020701
1626,d3ad1351,24035824
1627,d3ad1351,24050942
1628,d3ad1351,24066061
1629,d3ad1351,24081177
1630,d3ad1351,24096298
1631,d3ad1351,24111439
1632,d3ad1351,24126587
1633,d3ad1351,24141705
1634,d3ad1351,24156950
1635,d3ad1351,24172222
1636,d3ad1351,24187394
1637,d3ad1351,24202515
1638,d3ad1351,24217634
1639,d3ad1351,24232801
1640,d3ad1351,24247920
1641,d3ad1351,24263044
1642,d3ad1351,24278162
1643,d3ad1351,24293406
1644,d3ad1351,24308525
1645,d3ad1351,24323665
1646,d3ad1351,24338808
1647,d3ad1351,24353922
1648,d3ad1351,24369077
1649,d3ad1351,24384192
1650,d3ad1351,24399464
1651,d3ad1351,24414607
1652,d3ad1351,24429754
1653,d3ad1351,24444951
1654,d3ad1351,24460068
1655,d3ad1351,24475190
1656,d3ad1351,24490309
1657,d3ad1351,24505426
1658,d3ad1351,24520653
1659,d3ad1351,24535852
1660,d3ad1351,24550973
1661,d3ad1351,24566141
1662,d3ad1351,24581310
1663,d3ad1351,24596531
1664,d3ad1351,24611675
1665,d3ad1351,24626868
1666,d3ad1351,24642038
1667,d3ad1351,24657155
1668,d3ad1351,24672279
1669,d3ad1351,24687400
1670,d3ad1351,24702519
1671,d3ad1351,24717640
1672,d3ad1351,24732759
1673,d3ad1351,24747878
1674,d3ad1351,24763133
1675,d3ad1351,24778303
1676,d3ad1351,24793499
1677,d3ad1351,24808621
1678,d3ad1351,24823790
1679,d3ad1351,24838908
1680,d3ad1351,24854077
1681,d3ad1351,24869194
1682,d3ad1351,24884312
1683,d3ad1351,24899459
1684,d3ad1351,24914580
1685,d3ad1351,24929724
1686,d3ad1351,24944944
1687,d3ad1351,24960062
1688,d3ad1351,24975183
1689,d3ad1351,24990382
1690,d3ad1351,25005501
1691,d3ad1351,25020618
1692,d3ad1351,25035786
1693,d3ad1351,25050953
1694,d3ad1351,25066096
1695,d3ad1351,25081215
1696,d3ad1351,25096436
1697,d3ad1351,25111555
1698,d3ad1351,25126674
1699,d3ad1351,25141791
1700,d3ad1351,25156960
1701,d3ad1351,25172078
1702,d3ad1351,25187223
1703,d3ad1351,25202341
1704,d3ad1351,25217460
1705,d3ad1351,25232577
1706,d3ad1351,25247721
1707,d3ad1351,25262865
1708,d3ad1351,25277982
1709,d3ad1351,25293101
1710,d3ad1351,25308220
1711,d3ad1351,25323344
1712,d3ad1351,25338465
1713,d3ad1351,25353584
1714,d3ad1351,25368727
1715,d3ad1351,25383845
1716,d3ad1351,25399147
1717,d3ad1351,25414287
1718,d3ad1351,25429405
1719,d3ad1351,25444523
1720,d3ad1351,25459642
1721,d3ad1351,25474785
1722,d3ad1351,25490005
1723,d3ad1351,25505122
1724,d3ad1351,25520242
1725,d3ad1351,25535361
1726,d3ad1351,25550505
1727,d3ad1351,25565802
1728,d3ad1351,25580972
1729,d3ad1351,25596087
1730,d3ad1351,25611204
1731,d3ad1351,25626398
1732,d3ad1351,25641571
1733,d3ad1351,25656716
1734,d3ad1351,25671834
1735,d3ad1351,25686948
1736,d3ad1351,25702092
1737,d3ad1351,25717235
1738,d3ad1351,25732378
1739,d3ad1351,25747579
1740,d3ad1351,25762723
1741,d3ad1351,25777870
1742,d3ad1351,25793014
1743,d3ad1351,25808193
1744,d3ad1351,25823338
1745,d3ad1351,25838455
1746,d3ad1351,25853576
1747,d3ad1351,25868695
1748,d3ad1351,25883842
1749,d3ad1351,25899037
1750,d3ad1351,25914155
1751,d3ad1351,25929527
1752,d3ad1351,25944675
1753,d3ad1351,25959792
1754,d3ad1351,25974960
1755,d3ad1351,25990129
1756,d3ad1351,26005248
1757,d3ad1351,26020365
1758,d3ad1351,26035560
1759,d3ad1351,26050679
1760,d3ad1351,26065800
1761,d3ad1351,26080917
1762,d3ad1351,26096087
1763,d3ad1351,26111283
1764,d3ad1351,26126402
1765,d3ad1351,26141530
1766,d3ad1351,26156674
1767,d3ad1351,26171792
1768,d3ad1351,26186939
1769,d3ad1351,26202085
1770,d3ad1351,26217203
1771,d3ad1351,26232320
1772,d3ad1351,26247497
1773,d3ad1351,26262666
1774,d3ad1351,26277811
1775,d3ad1351,26292928
1776,d3ad1351,26308149
1777,d3ad1351,26323266
1778,d3ad1351,26338411
1779,d3ad1351,26353556
1780,d3ad1351,26368673
1781,d3ad1351,26383788
1782,d3ad1351,26398984
1783,d3ad1351,26414133
1784,d3ad1351,26429304
1785,d3ad1351,26444421
1786,d3ad1351,26459590
1787,d3ad1351,26474707
1788,d3ad1351,26489928
1789,d3ad1351,26505072
1790,d3ad1351,26520190
1791,d3ad1351,26535305
1792,d3ad1351,26550423
1793,d3ad1351,26565568
1794,d3ad1351,26580686
1795,d3ad1351,26595957
1796,d3ad1351,26611129
1797,d3ad1351,26626298
1798,d3ad1351,26641418
1799,d3ad1351,26656568
1800,d3ad1351,26671762
1801,d3ad1351,26686877
1802,d3ad1351,26702026
1803,d3ad1351,26717298
1804,d3ad1351,26732417
1805,d3ad1351,26747539
1806,d3ad1351,26762657
1807,d3ad1351,26777802
1808,d3ad1351,26792950
1809,d3ad1351,26808144
1810,d3ad1351,26823289
1811,d3ad1351,26838406
1812,d3ad1351,26853550
1813,d3ad1351,26868694
1814,d3ad1351,26883841
1815,d3ad1351,26898962
1816,d3ad1351,26914112
1817,d3ad1351,26929282
1818,d3ad1351,26944426
1819,d3ad1351,26959543
1820,d3ad1351,26974712
1821,d3ad1351,26989878
1822,d3ad1351,27004998
1823,d3ad1351,27020115
1824,d3ad1351,27035260
1825,d3ad1351,27050413
1826,d3ad1351,27065556
1827,d3ad1351,27080726
1828,d3ad1351,27095950
1829,d3ad1351,27111144
1830,d3ad1351,27126265
1831,d3ad1351,27141386
1832,d3ad1351,27156507
1833,d3ad1351,27171650
1834,d3ad1351,27186795
1835,d3ad1351,27201945
1836,d3ad1351,27217144
1837,d3ad1351,27232261
1838,d3ad1351,27247383
1839,d3ad1351,27262600
1840,d3ad1351,27277718
1841,d3ad1351,27292837
1842,d3ad1351,27308008
1843,d3ad1351,27323152
1844,d3ad1351,27338297
1845,d3ad1351,27353416
1846,d3ad1351,27368562
1847,d3ad1351,27383680
1848,d3ad1351,27398799
1849,d3ad1351,27413975
1850,d3ad1351,27429094
1851,d3ad1351,27444239
1852,d3ad1351,27459388
1853,d3ad1351,27474507
1854,d3ad1351,27489626
1855,d3ad1351,27504769
1856,d3ad1351,27519888
1857,d3ad1351,27535032
1858,d3ad1351,27550177
1859,d3ad1351,27565347
1860,d3ad1351,27580470
1861,d3ad1351,27595642
1862,d3ad1351,27610786
1863,d3ad1351,27625907
1864,d3ad1351,27641028
1865,d3ad1351,27656198
1866,d3ad1351,27671324
1867,d3ad1351,27686441
1868,d3ad1351,27701583
1869,d3ad1351,27716751
1870,d3ad1351,27731869
1871,d3ad1351,27747040
1872,d3ad1351,27762160
1873,d3ad1351,27777311
1874,d3ad1351,27792436
1875,d3ad1351,27807580
1876,d3ad1351,27822776
1877,d3ad1351,27837921
1878,d3ad1351,27853038
1879,d3ad1351,27868159
1880,d3ad1351,27883303
1881,d3ad1351,27898448
1882,d3ad1351,27913618
1883,d3ad1351,27928759
1884,d3ad1351,27943879
1885,d3ad1351,27959025
1886,d3ad1351,27974152
1887,d3ad1351,27989271
1888,d3ad1351,28004417
1889,d3ad1351,28019560
1890,d3ad1351,28034730
1891,d3ad1351,28049854
1892,d3ad1351,28065024
1893,d3ad1351,28080149
1894,d3ad1351,28095274
1895,d3ad1351,28110391
1896,d3ad1351,28125510
1897,d3ad1351,28140676
1898,d3ad1351,28155894
1899,d3ad1351,28171039
1900,d3ad1351,28186209
1901,d3ad1351,28201324
1902,d3ad1351,28216493
1903,d3ad1351,28231612
1904,d3ad1351,28246730
1905,d3ad1351,28261924
1906,d3ad1351,28277043
1907,d3ad1351,28292236
1908,d3ad1351,28307355
1909,d3ad1351,28322496
1910,d3ad1351,28337640
1911,d3ad1351,28352783
1912,d3ad1351,28367928
1913,d3ad1351,28383046
1914,d3ad1351,28398190
1915,d3ad1351,28413308
1916,d3ad1351,28428452
1917,d3ad1351,28443646
1918,d3ad1351,28458791
1919,d3ad1351,28473932
1920,d3ad1351,28489076
1921,d3ad1351,28504194
1922,d3ad1351,28519338
1923,d3ad1351,28534507
1924,d3ad1351,28549633
1925,d3ad1351,28564804
1926,d3ad1351,28579947
1927,d3ad1351,28595092
1928,d3ad1351,28610266
1929,d3ad1351,28625385
1930,d3ad1351,28640607
1931,d3ad1351,28655747
1932,d3ad1351,28670867
1933,d3ad1351,28685987
1934,d3ad1351,28701107
1935,d3ad1351,28716277
1936,d3ad1351,28731395
1937,d3ad1351,28746535
1938,d3ad1351,28761655
1939,d3ad1351,28776874
1940,d3ad1351,28792018
1941,d3ad1351,28807133
1942,d3ad1351,28822329
1943,d3ad1351,28837449
1944,d3ad1351,28852568
1945,d3ad1351,28867686
1946,d3ad1351,28882804
1947,d3ad1351,28897950
1948,d3ad1351,28913069
1949,d3ad1351,28928188
1950,d3ad1351,28943313
1951,d3ad1351,28958428
1952,d3ad1351,28973546
1953,d3ad1351,28988690
1954,d3ad1351,29003835
1955,d3ad1351,29018978
1956,d3ad1351,29034198
1957,d3ad1351,29049445
1958,d3ad1351,29064563
1959,d3ad1351,29079709
1960,d3ad1351,29094857
1961,d3ad1351,29109972
1962,d3ad1351,29125141
1963,d3ad1351,29140309
1964,d3ad1351,29155454
1965,d3ad1351,29170647
1966,d3ad1351,29185793
1967,d3ad1351,29200909
1968,d3ad1351,29216054
1969,d3ad1351,29231176
1970,d3ad1351,29246295
1971,d3ad1351,29261439
1972,d3ad1351,29276584
1973,d3ad1351,29291725
1974,d3ad1351,29306921
1975,d3ad1351,29322064
1976,d3ad1351,29337239
1977,d3ad1351,29352438
1978,d3ad1351,29367556
1979,d3ad1351,29382676
1980,d3ad1351,29397821
1981,d3ad1351,29412939
1982,d3ad1351,29428058
1983,d3ad1351,29443173
1984,d3ad1351,29458292
1985,d3ad1351,29473437
1986,d3ad1351,29488556
1987,d3ad1351,29503675
1988,d3ad1351,29518820
1989,d3ad1351,29534041
1990,d3ad1351,29549219
1991,d3ad1351,29564361
1992,d3ad1351,29579480
1993,d3ad1351,29594649
1994,d3ad1351,29609795
1995,d3ad1351,29624937
1996,d3ad1351,29640081
1997,d3ad1351,29655198
1998,d3ad1351,29670351
1999,d3ad1351,29685470
2000,d3ad1351,29700717
2001,d3ad1351,29715886
2002,d3ad1351,29731057
2003,d3ad1351,29746202
2004,d3ad1351,29761347
2005,d3ad1351,29776567
2006,d3ad1351,29791693
2007,d3ad1351,29806864
2008,d3ad1351,29822034
2009,d3ad1351,29837179
2010,d3ad1351,29852324
2011,d3ad1351,29867442
2012,d3ad1351,29882562
2013,d3ad1351,29897680
2014,d3ad1351,29912799
2015,d3ad1351,29927970
2016,d3ad1351,29943095
2017,d3ad1351,29958244
2018,d3ad1351,29973393
2019,d3ad1351,29988536
2020,d3ad1351,30003682
2021,d3ad1351,30018904
2022,d3ad1351,30034048
2023,d3ad1351,30049172
2024,d3ad1351,30064291
2025,d3ad1351,30079487
2026,d3ad1351,30094606
2027,d3ad1351,30109802
2028,d3ad1351,30124925
2029,d3ad1351,30140043
2030,d3ad1351,30155212
2031,d3ad1351,30170439
2032,d3ad1351,30185559
2033,d3ad1351,30200725
2034,d3ad1351,30215895
2035,d3ad1351,30231013
2036,d3ad1351,30246187
2037,d3ad1351,30261308
2038,d3ad1351,30276430
2039,d3ad1351,30291575
2040,d3ad1351,30306745
2041,d3ad1351,30321863
2042,d3ad1351,30337033
2043,d3ad1351,30352151
2044,d3ad1351,30367346
2045,d3ad1351,30382461
2046,d3ad1351,30397580
2047,d3ad1351,30412699
2048,d3ad1351,30427869
2049,d3ad1351,30443140
2050,d3ad1351,30458262
2051,d3ad1351,30473503
2052,d3ad1351,30488672
2053,d3ad1351,30503790
2054,d3ad1351,30518909
2055,d3ad1351,30534155
2056,d3ad1351,30549275
2057,d3ad1351,30564400
2058,d3ad1351,30579516
2059,d3ad1351,30594682
2060,d3ad1351,30609851
2061,d3ad1351,30624970
2062,d3ad1351,30640167
2063,d3ad1351,30655285
2064,d3ad1351,30670403
2065,d3ad1351,30685523
2066,d3ad1351,30700668
2067,d3ad1351,30715812
2068,d3ad1351,30730931
2069,d3ad1351,30746055
2070,d3ad1351,30761175
2071,d3ad1351,30776290
2072,d3ad1351,30791410
2073,d3ad1351,30806528
2074,d3ad1351,30821648
